LSOA21CD,LSOA21NM,borough_name,london_ring,population_total,household_total,IMD_Decile,children_pct,household_dependent_children_total,household_couple_with_dependent_children,household_lone_parent_with_dependent_children,caregiver_households_count,caregiver_household_intensity,lone_parent_intensity,care_need_score,care_walk_index,care_transit_index,care_transit_gain,care_mismatch_index,care_demand_group
E01003327,Lewisham 035B,Lewisham,Inner London,1629,690,6,18.109269490485,198,133,48,198,28.695652173913,6.95652173913044,34.5683546507664,47.1333333333333,63.8333333333333,16.7,-12.5649786825669,Low care-demand household intensity
E01003328,Lewisham 035C,Lewisham,Inner London,1774,827,4,16.2344983089064,207,105,79,207,25.0302297460701,9.55259975816203,33.1078996192957,39.4,60.5,21.1,-6.29210038070427,Low care-demand household intensity
E01003329,Lewisham 033A,Lewisham,Inner London,1639,657,5,21.1104331909701,240,147,70,240,36.5296803652968,10.6544901065449,46.3896289678614,33.4,56.3,22.9,12.9896289678614,High care-demand household intensity
E01003330,Lewisham 033B,Lewisham,Inner London,1590,667,2,25.2201257861635,261,125,117,261,39.1304347826087,17.5412293853073,57.4916041840816,12.3333333333333,43.5,31.1666666666667,45.1582708507482,High care-demand household intensity
E01003331,Lewisham 033C,Lewisham,Inner London,1520,587,3,18.75,177,104,54,177,30.1533219761499,9.19931856899489,38.3556701158602,47.7333333333333,64.0666666666667,16.3333333333333,-9.37766321747316,Low care-demand household intensity
E01003332,Lewisham 033D,Lewisham,Inner London,1592,708,3,20.0376884422111,201,117,59,201,28.3898305084746,8.33333333333333,36.6368515676409,28.9333333333333,54.3666666666667,25.4333333333333,7.7035182343076,Low care-demand household intensity
E01003333,Lewisham 035D,Lewisham,Inner London,1536,632,4,19.0755208333333,209,123,60,209,33.0696202531646,9.49367088607595,41.2860752860108,45.6,61.5333333333333,15.9333333333333,-4.31392471398924,High care-demand household intensity
E01003334,Lewisham 033E,Lewisham,Inner London,1786,792,3,17.9171332586786,203,85,80,203,25.6313131313131,10.1010101010101,34.9999699643999,32.9333333333333,56.5333333333333,23.6,2.06663663106658,Low care-demand household intensity
E01003335,Lewisham 035E,Lewisham,Inner London,1514,619,2,21.7965653896962,216,93,99,216,34.8949919224556,15.9935379644588,50.6548195537447,34.0666666666667,53.3666666666667,19.3,16.588152887078,High care-demand household intensity
E01003336,Lewisham 010A,Lewisham,Inner London,1529,580,2,22.8253760627861,210,99,85,210,36.2068965517241,14.6551724137931,50.9482193334357,56.9333333333333,67.4666666666667,10.5333333333333,-5.98511399989769,High care-demand household intensity
E01003337,Lewisham 010B,Lewisham,Inner London,1430,566,2,23.7762237762238,215,73,103,215,37.9858657243816,18.1978798586572,56.4557315038766,53.8666666666667,66.1333333333333,12.2666666666667,2.58906483720992,High care-demand household intensity
E01003338,Lewisham 006A,Lewisham,Inner London,2027,843,2,18.352244696596,241,82,109,241,28.5883748517201,12.9300118623962,40.5412466729466,40.5333333333333,60.1666666666667,19.6333333333333,0.00791333961326046,Low care-demand household intensity
E01003339,Lewisham 006B,Lewisham,Inner London,1691,678,4,16.3217031342401,178,95,53,178,26.2536873156342,7.81710914454277,32.4631880794315,32.8,55.7333333333333,22.9333333333333,-0.336811920568458,Low care-demand household intensity
E01003340,Lewisham 006C,Lewisham,Inner London,2069,762,5,11.0198163363944,149,90,32,149,19.5538057742782,4.1994750656168,20.5413749703492,35.8666666666667,55.6,19.7333333333333,-15.3252916963175,Low care-demand household intensity
E01003341,Lewisham 006D,Lewisham,Inner London,1383,565,5,14.9674620390456,140,92,29,140,24.7787610619469,5.13274336283186,27.8673268897204,31.3333333333333,54,22.6666666666667,-3.46600644361294,Low care-demand household intensity
E01003342,Lewisham 010C,Lewisham,Inner London,1696,696,5,19.0448113207547,219,142,56,219,31.4655172413793,8.04597701149425,38.4686573431489,33.4,57.6666666666667,24.2666666666667,5.06865734314892,Low care-demand household intensity
E01003343,Lewisham 006E,Lewisham,Inner London,1451,610,4,16.815988973122,167,100,55,167,27.3770491803279,9.01639344262295,34.8556958815126,24.0666666666667,48.1,24.0333333333333,10.789029214846,Low care-demand household intensity
E01003344,Lewisham 010D,Lewisham,Inner London,1674,677,5,16.4277180406213,187,116,44,187,27.6218611521418,6.49926144756278,32.3662070796368,37.8,56.8333333333333,19.0333333333333,-5.43379292036317,Low care-demand household intensity
E01003345,Lewisham 010E,Lewisham,Inner London,1960,783,6,20.8673469387755,249,156,59,249,31.8007662835249,7.53512132822478,39.1506702135641,42.2,60.1,17.9,-3.04932978643591,Low care-demand household intensity
E01003346,Lewisham 026A,Lewisham,Inner London,1670,649,2,18.562874251497,196,84,75,196,30.2003081664099,11.5562403697997,40.6475502629933,31.6666666666667,55.9,24.2333333333333,8.98088359632658,Low care-demand household intensity
E01003347,Lewisham 030A,Lewisham,Inner London,1750,654,1,28.9714285714286,310,113,178,310,47.4006116207951,27.217125382263,76.0035501318046,29.8,51.7333333333333,21.9333333333333,46.2035501318046,High care-demand household intensity
E01003348,Lewisham 030B,Lewisham,Inner London,1785,619,4,21.9047619047619,234,117,73,234,37.8029079159935,11.7932148626817,48.9982122371994,41.2666666666667,60.6333333333333,19.3666666666667,7.73154557053274,High care-demand household intensity
E01003349,Lewisham 026B,Lewisham,Inner London,1545,544,3,26.4077669902913,243,127,94,243,44.6691176470588,17.2794117647059,62.5233365566211,27.4,54.8,27.4,35.1233365566211,High care-demand household intensity
E01003350,Lewisham 030C,Lewisham,Inner London,1322,475,2,20.4236006051437,172,67,62,172,36.2105263157895,13.0526315789474,48.1633672037459,24.6666666666667,48.3333333333333,23.6666666666667,23.4967005370792,High care-demand household intensity
E01003351,Lewisham 026C,Lewisham,Inner London,1689,598,2,25.2812314979278,239,104,83,239,39.9665551839465,13.8795986622074,54.588713764067,29.0666666666667,55.9333333333333,26.8666666666667,25.5220470974004,High care-demand household intensity
E01003352,Lewisham 030D,Lewisham,Inner London,2286,843,3,24.1907261592301,326,146,141,326,38.6714116251483,16.7259786476868,55.7792589050754,41.8666666666667,61.5333333333333,19.6666666666667,13.9125922384087,High care-demand household intensity
E01003353,Lewisham 030E,Lewisham,Inner London,1786,627,4,21.0526315789474,235,150,41,235,37.4800637958533,6.53907496012759,43.0731681369473,23.6666666666667,52.0333333333333,28.3666666666667,19.4065014702806,High care-demand household intensity
E01003354,Lewisham 026D,Lewisham,Inner London,2055,825,4,23.6009732360097,286,117,108,286,34.6666666666667,13.0909090909091,48.4697249226843,18.3333333333333,43.0333333333333,24.7,30.1363915893509,High care-demand household intensity
E01003355,Merton 009A,Merton,Outer London,1766,821,8,14.0430351075878,179,137,21,179,21.8026796589525,2.557856272838,22.3195753729984,53.4,77.3,23.9,-31.0804246270016,Low care-demand household intensity
E01003356,Merton 009B,Merton,Outer London,1835,704,9,20.2179836512262,253,202,28,253,35.9375,3.97727272727273,38.8000298509186,39.9333333333333,69.2666666666667,29.3333333333333,-1.13330348241479,High care-demand household intensity
E01003357,Merton 012A,Merton,Outer London,1867,724,3,24.1564006427424,263,135,103,263,36.3259668508287,14.2265193370166,51.2842477084983,17.9333333333333,52.4666666666667,34.5333333333333,33.350914375165,High care-demand household intensity
E01003358,Merton 009C,Merton,Outer London,1793,793,10,16.0066926938093,209,166,28,209,26.3556116015132,3.53089533417402,28.1286823197926,51.4,73.7,22.3,-23.2713176802074,Low care-demand household intensity
E01003359,Merton 006A,Merton,Outer London,1745,797,6,16.1604584527221,194,145,34,194,24.3412797992472,4.26599749058971,27.2264090539411,56.9333333333333,76.8666666666667,19.9333333333333,-29.7069242793922,Low care-demand household intensity
E01003360,Merton 006B,Merton,Outer London,1788,746,9,18.1767337807606,218,174,24,218,29.2225201072386,3.2171581769437,31.3287459793098,50.3333333333333,72.9666666666667,22.6333333333333,-19.0045873540236,Low care-demand household intensity
E01003361,Merton 015A,Merton,Outer London,1672,616,8,20.5143540669856,221,152,38,221,35.8766233766234,6.16883116883117,41.0760780846377,22.1333333333333,55.7,33.5666666666667,18.9427447513043,High care-demand household intensity
E01003362,Merton 021A,Merton,Outer London,1382,503,9,18.3791606367583,167,129,24,167,33.2007952286282,4.7713717693837,36.3530222238972,18.5333333333333,41.5,22.9666666666667,17.8196888905639,High care-demand household intensity
E01003363,Merton 021B,Merton,Outer London,1698,595,9,21.9670200235571,230,182,22,230,38.655462184874,3.69747899159664,41.6982077920524,21.1333333333333,59.5666666666667,38.4333333333333,20.5648744587191,High care-demand household intensity
E01003364,Merton 021C,Merton,Outer London,1813,662,9,19.580805295091,226,184,11,226,34.1389728096677,1.66163141993958,34.6526342219581,10.6,43.4,32.8,24.0526342219581,High care-demand household intensity
E01003365,Merton 021D,Merton,Outer London,1490,501,9,19.7986577181208,171,133,7,171,34.1317365269461,1.39720558882236,34.4916622297824,25.4666666666667,66.9666666666667,41.5,9.02499556311574,High care-demand household intensity
E01003366,Merton 016A,Merton,Outer London,1738,647,5,17.5489067894131,210,139,31,210,32.4574961360124,4.79134466769706,35.3292947194604,22.3333333333333,48.1333333333333,25.8,12.9959613861271,Low care-demand household intensity
E01003368,Merton 008A,Merton,Outer London,1675,582,6,16.5970149253731,180,108,24,180,30.9278350515464,4.12371134020619,32.8934196316314,16.6666666666667,52.7666666666667,36.1,16.2267529649647,Low care-demand household intensity
E01003369,Merton 005B,Merton,Outer London,1640,745,7,13.5365853658537,170,111,31,170,22.8187919463087,4.16107382550336,24.5256256829441,48.2666666666667,75.1333333333334,26.8666666666667,-23.7410409837226,Low care-demand household intensity
E01003370,Merton 005C,Merton,Outer London,1989,878,7,15.2337858220211,211,129,51,211,24.0318906605923,5.80865603644647,28.0381053186786,68.2,85.3,17.1,-40.1618946813214,Low care-demand household intensity
E01003371,Merton 005D,Merton,Outer London,1552,630,7,11.9201030927835,129,94,14,129,20.4761904761905,2.22222222222222,19.8045754283784,41.9333333333333,69.7666666666667,27.8333333333333,-22.1287579049549,Low care-demand household intensity
E01003372,Merton 008B,Merton,Outer London,1704,642,4,18.6619718309859,207,103,60,207,32.2429906542056,9.34579439252336,40.2316785030649,16.7333333333333,55.4666666666667,38.7333333333333,23.4983451697315,Low care-demand household intensity
E01003373,Merton 018A,Merton,Outer London,1549,545,3,24.1446094254358,228,82,101,228,41.8348623853211,18.5321100917431,60.238925061422,42.2666666666667,68.0333333333333,25.7666666666667,17.9722583947553,High care-demand household intensity
E01003374,Merton 022A,Merton,Outer London,1811,667,3,21.2037548315848,235,127,74,235,35.232383808096,11.0944527736132,45.7724002994589,40.4,65.9333333333333,25.5333333333333,5.37240029945894,High care-demand household intensity
E01003375,Merton 022B,Merton,Outer London,1775,721,5,18.8732394366197,224,165,31,224,31.0679611650485,4.2995839112344,34.318483434195,32.4,56.3333333333333,23.9333333333333,1.91848343419503,Low care-demand household intensity
E01003376,Merton 012B,Merton,Outer London,1573,589,4,20.1525746980292,188,95,47,188,31.918505942275,7.97962648556876,39.337686613855,32.0666666666667,61.0666666666667,29,7.27101994718829,Low care-demand household intensity
E01003377,Merton 012C,Merton,Outer London,1641,548,3,22.7300426569165,226,96,83,226,41.2408759124088,15.1459854014599,55.662754498249,32.8666666666667,68,35.1333333333334,22.7960878315823,High care-demand household intensity
E01003378,Merton 018B,Merton,Outer London,2239,769,5,22.7780259044216,323,192,65,323,42.0026007802341,8.45253576072822,49.6737281277492,54.2666666666667,73.4,19.1333333333333,-4.59293853891745,High care-demand household intensity
E01003379,Merton 018C,Merton,Outer London,2022,742,3,24.3323442136499,297,151,86,297,40.0269541778976,11.5902964959569,51.8907568208253,41.4666666666667,66.8,25.3333333333333,10.4240901541586,High care-demand household intensity
E01003380,Merton 011A,Merton,Outer London,1741,666,10,23.779437105112,249,216,15,249,37.3873873873874,2.25225225225225,40.0844183410287,27,55.0333333333333,28.0333333333333,13.0844183410287,High care-demand household intensity
E01003381,Merton 016B,Merton,Outer London,1569,708,9,17.4633524537922,193,158,18,193,27.2598870056497,2.54237288135593,28.6367076270138,41.7333333333333,65.2666666666667,23.5333333333333,-13.0966257063195,Low care-demand household intensity
E01003382,Merton 011B,Merton,Outer London,1782,726,9,21.7732884399551,254,206,31,254,34.9862258953168,4.26997245179063,39.0565414895772,31.7333333333333,61.9,30.1666666666667,7.32320815624383,High care-demand household intensity
E01003383,Merton 009D,Merton,Outer London,1648,667,9,19.4781553398058,216,175,24,216,32.383808095952,3.59820089955023,35.0383393257261,47.6,71.8,24.2,-12.5616606742739,Low care-demand household intensity
E01003384,Merton 009E,Merton,Outer London,1683,680,9,19.9643493761141,215,171,34,215,31.6176470588235,5,36.0242094600589,43.8666666666667,72,28.1333333333334,-7.84245720660778,Low care-demand household intensity
E01003385,Merton 011C,Merton,Outer London,1634,583,10,25.6425948592411,262,235,12,262,44.9399656946827,2.05831903945112,47.2290661643977,29.4666666666667,60.8666666666667,31.4,17.762399497731,High care-demand household intensity
E01003386,Merton 013A,Merton,Outer London,2273,759,6,22.2613286405631,332,198,68,332,43.7417654808959,8.95915678524374,51.3974792818698,40.1333333333333,62.2,22.0666666666667,11.2641459485365,High care-demand household intensity
E01003387,Merton 014A,Merton,Outer London,2085,784,3,22.0623501199041,285,150,80,285,36.3520408163265,10.2040816326531,46.2637314600119,29.8666666666667,53.8333333333333,23.9666666666667,16.3970647933452,High care-demand household intensity
E01003388,Merton 013B,Merton,Outer London,1728,618,4,19.6759259259259,216,113,45,216,34.9514563106796,7.28155339805825,40.9811047429152,41.2,64.4666666666667,23.2666666666667,-0.218895257084824,High care-demand household intensity
E01003389,Merton 013C,Merton,Outer London,1793,642,4,19.7434467373118,216,119,42,216,33.6448598130841,6.54205607476636,39.1696758905713,48.3333333333333,68.7666666666667,20.4333333333333,-9.16365744276203,High care-demand household intensity
E01003390,Merton 018D,Merton,Outer London,1788,638,2,25.9507829977629,278,136,105,278,43.5736677115987,16.4576802507837,60.5487006699405,57.1333333333333,75.7666666666667,18.6333333333333,3.41536733660713,High care-demand household intensity
E01003391,Merton 014B,Merton,Outer London,1321,481,2,26.4193792581378,199,82,90,199,41.3721413721414,18.7110187110187,61.1545012361431,25.7333333333333,46.0333333333333,20.3,35.4211679028098,High care-demand household intensity
E01003392,Merton 013D,Merton,Outer London,1417,513,6,17.7134791813691,182,112,30,182,35.4775828460039,5.84795321637427,39.0262247877354,43.1333333333333,66.8333333333333,23.7,-4.10710854559795,High care-demand household intensity
E01003393,Merton 008C,Merton,Outer London,1621,689,7,18.1369524984577,196,124,40,196,28.4470246734398,5.8055152394775,33.2258649960257,30,63.2,33.2,3.22586499602569,Low care-demand household intensity
E01003394,Merton 007A,Merton,Outer London,2065,674,6,17.3365617433414,227,115,34,227,33.6795252225519,5.04451038575668,36.5130954594453,19.0666666666667,53.7333333333333,34.6666666666667,17.4464287927786,High care-demand household intensity
E01003395,Merton 007B,Merton,Outer London,1638,539,7,17.948717948718,181,105,19,181,33.5807050092764,3.52504638218924,35.2216355703936,21.6,52.5333333333333,30.9333333333333,13.6216355703936,High care-demand household intensity
E01003396,Merton 007C,Merton,Outer London,1509,527,7,18.3565275016567,164,105,17,164,31.1195445920304,3.2258064516129,33.0371689550766,33.6666666666667,66.0333333333333,32.3666666666667,-0.629497711590048,Low care-demand household intensity
E01003397,Merton 007D,Merton,Outer London,1522,544,7,15.2431011826544,163,95,31,163,29.9632352941176,5.69852941176471,32.9685645802546,35.6666666666667,64.3666666666667,28.7,-2.69810208641206,Low care-demand household intensity
E01003398,Merton 007E,Merton,Outer London,1909,656,6,18.3342063907805,209,121,29,209,31.859756097561,4.42073170731707,34.8433482171567,19.8666666666667,51.0666666666667,31.2,14.97668155049,Low care-demand household intensity
E01003399,Merton 011D,Merton,Outer London,1407,630,8,14.7121535181237,153,117,29,153,24.2857142857143,4.6031746031746,26.7950003788532,29.0666666666667,63.6666666666667,34.6,-2.27166628781346,Low care-demand household intensity
E01003400,Merton 003A,Merton,Outer London,1461,629,9,16.9062286105407,168,132,19,168,26.7090620031797,3.02066772655008,28.368106474976,68.5333333333333,82.4666666666667,13.9333333333333,-40.1652268583573,Low care-demand household intensity
E01003401,Merton 004A,Merton,Outer London,1411,625,10,18.7101346562722,168,134,21,168,26.88,3.36,29.7472505290931,43.2,71,27.8,-13.4527494709069,Low care-demand household intensity
E01003402,Merton 004B,Merton,Outer London,1487,680,10,18.3591123066577,187,149,23,187,27.5,3.38235294117647,30.1214042232141,52.0666666666667,75.0333333333333,22.9666666666667,-21.9452624434526,Low care-demand household intensity
E01003403,Merton 004C,Merton,Outer London,1481,676,10,14.8548278190412,140,118,10,140,20.7100591715976,1.4792899408284,20.7223003950611,27.6666666666667,58.1,30.4333333333333,-6.94436627160552,Low care-demand household intensity
E01003404,Merton 004D,Merton,Outer London,1831,914,8,14.0906608410705,184,143,30,184,20.1312910284464,3.28227571115974,21.6450700957658,29.8,62.9666666666667,33.1666666666667,-8.15492990423425,Low care-demand household intensity
E01003405,Merton 018E,Merton,Outer London,2430,840,4,22.1810699588477,330,193,66,330,39.2857142857143,7.85714285714286,46.4782137255083,53.8666666666667,74.2,20.3333333333333,-7.38845294115837,High care-demand household intensity
E01003406,Merton 008D,Merton,Outer London,1691,569,4,17.1496156120639,198,110,44,198,34.7978910369069,7.73286467486819,40.0443628348794,26.6,56.9666666666667,30.3666666666667,13.4443628348794,High care-demand household intensity
E01003407,Merton 008E,Merton,Outer London,1946,786,7,19.2702980472765,247,150,59,247,31.4249363867684,7.50636132315522,38.0093757670426,27.3333333333333,58.8,31.4666666666667,10.6760424337093,Low care-demand household intensity
E01003408,Merton 012D,Merton,Outer London,1949,869,7,17.0343766033864,230,163,46,230,26.4672036823936,5.29344073647871,30.4877192049922,29.4666666666667,63.6666666666667,34.2,1.02105253832553,Low care-demand household intensity
E01003409,Merton 013E,Merton,Outer London,1800,580,4,19.1666666666667,218,108,41,218,37.5862068965517,7.06896551724138,42.7532924713432,27.5333333333333,56.2333333333334,28.7,15.2199591380099,High care-demand household intensity
E01003410,Merton 012E,Merton,Outer London,1632,626,4,20.0367647058824,215,124,53,215,34.3450479233227,8.46645367412141,41.8245039224902,35.5333333333333,67.5,31.9666666666667,6.2911705891569,High care-demand household intensity
E01003411,Merton 014C,Merton,Outer London,2035,742,6,25.012285012285,322,198,66,322,43.3962264150943,8.89487870619946,52.4072132914826,36.5333333333333,59.7333333333333,23.2,15.8738799581492,High care-demand household intensity
E01003412,Merton 014D,Merton,Outer London,1756,621,4,20.9567198177677,243,108,81,243,39.1304347826087,13.0434782608696,50.8980311377529,23.4666666666667,49.7333333333333,26.2666666666667,27.4313644710862,High care-demand household intensity
E01003413,Merton 017A,Merton,Outer London,2082,732,6,21.9980787704131,277,153,63,277,37.8415300546448,8.60655737704918,45.9068611298434,21.8,51.4333333333333,29.6333333333333,24.1068611298434,High care-demand household intensity
E01003414,Merton 017B,Merton,Outer London,1724,565,7,16.9953596287703,183,105,36,183,32.3893805309735,6.3716814159292,36.5687237651268,21.6,50.3,28.7,14.9687237651268,Low care-demand household intensity
E01003415,Merton 017C,Merton,Outer London,2390,791,5,21.3807531380753,316,184,52,316,39.9494310998736,6.57395701643489,45.3672892936197,38.6666666666667,65.9666666666667,27.3,6.70062262695299,High care-demand household intensity
E01003416,Merton 017D,Merton,Outer London,1587,534,7,15.3119092627599,166,98,18,166,31.0861423220974,3.37078651685393,31.6400976266398,5.33333333333333,34.9666666666667,29.6333333333333,26.3067642933064,Low care-demand household intensity
E01003417,Merton 025A,Merton,Outer London,1589,603,8,20.3272498426683,200,143,35,200,33.167495854063,5.80431177446103,38.3205216791477,26,56.8,30.8,12.3205216791477,High care-demand household intensity
E01003418,Merton 025B,Merton,Outer London,1442,528,9,15.7420249653259,170,128,25,170,32.1969696969697,4.73484848484848,34.1540190516405,13.0666666666667,48.1333333333333,35.0666666666667,21.0873523849738,Low care-demand household intensity
E01003419,Merton 025C,Merton,Outer London,1824,666,7,20.7236842105263,254,176,42,254,38.1381381381381,6.30630630630631,43.2367857143336,21.4,50.6,29.2,21.8367857143336,High care-demand household intensity
E01003420,Merton 025D,Merton,Outer London,1483,505,8,21.0384356035064,205,155,19,205,40.5940594059406,3.76237623762376,42.9471022119084,25.4,54.3,28.9,17.5471022119084,High care-demand household intensity
E01003421,Merton 021E,Merton,Outer London,1594,612,8,18.3814303638645,201,137,31,201,32.843137254902,5.06535947712418,36.3430154730269,41.2,64.8666666666667,23.6666666666667,-4.85698452697312,High care-demand household intensity
E01003422,Merton 025E,Merton,Outer London,1464,532,8,17.896174863388,176,118,26,176,33.0827067669173,4.88721804511278,36.1280208602788,37,65.1,28.1,-0.871979139721262,High care-demand household intensity
E01003423,Merton 011E,Merton,Outer London,1644,650,10,20.8637469586375,227,185,16,227,34.9230769230769,2.46153846153846,36.7516826070891,40,64.0333333333333,24.0333333333333,-3.24831739291092,High care-demand household intensity
E01003424,Merton 015B,Merton,Outer London,1533,574,10,19.8956294846706,202,173,14,202,35.191637630662,2.4390243902439,36.4761905435244,29.6,56.0666666666667,26.4666666666667,6.87619054352437,High care-demand household intensity
E01003425,Merton 015C,Merton,Outer London,1488,517,10,21.9086021505376,198,156,13,198,38.2978723404255,2.51450676982592,40.1886250455822,22.2666666666667,56.9666666666667,34.7,17.9219583789155,High care-demand household intensity
E01003426,Merton 015D,Merton,Outer London,1756,602,8,16.9703872437358,195,140,23,195,32.3920265780731,3.82059800664452,34.0204031718774,55.2666666666667,74.4333333333333,19.1666666666667,-21.2462634947893,Low care-demand household intensity
E01003427,Merton 023A,Merton,Outer London,1976,729,7,20.3441295546559,263,170,40,263,36.076817558299,5.48696844993141,40.4830350199875,42.2,68.6666666666667,26.4666666666667,-1.71696498001247,High care-demand household intensity
E01003428,Merton 015E,Merton,Outer London,1517,632,8,20.6328279499011,200,166,25,200,31.6455696202532,3.95569620253165,35.3410883766228,41,62.8,21.8,-5.65891162337723,Low care-demand household intensity
E01003429,Merton 019A,Merton,Outer London,1632,526,7,20.0980392156863,202,114,36,202,38.4030418250951,6.84410646387833,43.6858488426966,11.4666666666667,40.2333333333333,28.7666666666667,32.2191821760299,High care-demand household intensity
E01003430,Merton 019B,Merton,Outer London,1674,577,3,23.4767025089606,243,90,97,243,42.1143847487002,16.8110918544194,58.4320241997397,38.7333333333333,59.1,20.3666666666667,19.6986908664064,High care-demand household intensity
E01003431,Merton 019C,Merton,Outer London,1707,570,3,23.0228471001757,236,104,81,236,41.4035087719298,14.2105263157895,55.0156050797787,22.7333333333333,52.3333333333333,29.6,32.2822717464453,High care-demand household intensity
E01003432,Merton 019D,Merton,Outer London,1705,527,2,23.9882697947214,249,112,86,249,47.2485768500949,16.3187855787476,62.5550834977793,20.6666666666667,42.6333333333333,21.9666666666667,41.8884168311126,High care-demand household intensity
E01003433,Merton 019E,Merton,Outer London,1593,576,6,18.2674199623352,204,99,58,204,35.4166666666667,10.0694444444444,43.4498811138294,61.0666666666667,72.9333333333333,11.8666666666667,-17.6167855528373,High care-demand household intensity
E01003434,Merton 017E,Merton,Outer London,1544,500,7,19.559585492228,179,103,24,179,35.8,4.8,39.174680892472,35.0666666666667,56.7333333333333,21.6666666666667,4.10801422580538,High care-demand household intensity
E01003435,Merton 014E,Merton,Outer London,2126,738,6,23.9887111947319,290,164,77,290,39.2953929539295,10.4336043360434,49.9481072333348,17.5333333333333,45.9333333333333,28.4,32.4147739000014,High care-demand household intensity
E01003436,Merton 023B,Merton,Outer London,1743,606,4,21.285140562249,229,142,46,229,37.7887788778878,7.59075907590759,44.4971468743311,16.8,49.8,33,27.6971468743311,High care-demand household intensity
E01003437,Merton 022C,Merton,Outer London,2032,769,6,16.9783464566929,235,141,36,235,30.5591677503251,4.6814044213264,33.3248026786616,22.4666666666667,54.7,32.2333333333333,10.8581360119949,Low care-demand household intensity
E01003438,Merton 024A,Merton,Outer London,1827,657,3,21.2917350848385,240,139,59,240,36.5296803652968,8.98021308980213,44.8139294958949,44.4,70.6666666666667,26.2666666666667,0.413929495894855,High care-demand household intensity
E01003439,Merton 023C,Merton,Outer London,1584,573,3,20.0757575757576,208,107,64,208,36.3001745200698,11.1692844677138,46.192815942699,44.7333333333333,71.1,26.3666666666667,1.45948260936567,High care-demand household intensity
E01003440,Merton 022D,Merton,Outer London,1668,630,4,21.7026378896883,223,115,66,223,35.3968253968254,10.4761904761905,45.5447824980747,43.4666666666667,68.1,24.6333333333333,2.07811583140806,High care-demand household intensity
E01003441,Merton 022E,Merton,Outer London,1898,646,4,20.1264488935722,250,137,59,250,38.6996904024768,9.13312693498452,46.2292277778351,23.4666666666667,57.6666666666667,34.2,22.7625611111684,High care-demand household intensity
E01003442,Merton 010A,Merton,Outer London,1679,676,10,19.4163192376415,219,172,25,219,32.396449704142,3.69822485207101,35.1178603585666,29.6666666666667,60.8666666666667,31.2,5.45119369189994,Low care-demand household intensity
E01003443,Merton 010B,Merton,Outer London,1628,634,10,24.6314496314496,254,215,29,254,40.0630914826499,4.57413249211357,45.0894556222007,45.2666666666667,64.4333333333333,19.1666666666667,-0.177211044465992,High care-demand household intensity
E01003444,Merton 010C,Merton,Outer London,1612,673,10,19.9751861042184,215,177,27,215,31.9465081723626,4.01188707280832,35.325673989798,29.5333333333333,55.9,26.3666666666667,5.79234065646462,Low care-demand household intensity
E01003445,Merton 010D,Merton,Outer London,1807,652,8,21.306032097399,249,192,35,249,38.1901840490798,5.3680981595092,42.6369012991928,22.2,53.2,31,20.4369012991928,High care-demand household intensity
E01003446,Merton 016C,Merton,Outer London,1968,901,8,16.7174796747968,230,163,48,230,25.527192008879,5.32741398446171,29.5660246030207,49.3333333333333,70.0666666666667,20.7333333333333,-19.7673087303126,Low care-demand household intensity
E01003447,Merton 016D,Merton,Outer London,1608,681,4,19.7761194029851,217,113,86,217,31.8649045521292,12.6284875183554,43.7304161155136,22.2,50.2333333333333,28.0333333333333,21.5304161155136,Low care-demand household intensity
E01003448,Merton 023D,Merton,Outer London,2299,885,4,20.2696824706394,304,188,61,304,34.3502824858757,6.89265536723164,40.3788673558286,33.8666666666667,66.5666666666667,32.7,6.5122006891619,High care-demand household intensity
E01003449,Merton 024B,Merton,Outer London,1873,663,5,18.7399893219434,230,139,39,230,34.6907993966818,5.88235294117647,38.9026155291617,29.5333333333333,58.9666666666667,29.4333333333333,9.36928219582838,High care-demand household intensity
E01003450,Merton 024C,Merton,Outer London,1798,610,3,23.4705228031146,258,160,54,258,42.2950819672131,8.85245901639344,50.6640481389562,49.6666666666667,72.4333333333333,22.7666666666667,0.997381472289497,High care-demand household intensity
E01003451,Merton 024D,Merton,Outer London,1943,664,7,19.5059186824498,228,159,33,228,34.3373493975904,4.96987951807229,38.0753178137481,25.0666666666667,62,36.9333333333333,13.0086511470814,High care-demand household intensity
E01003452,Merton 024E,Merton,Outer London,2223,815,3,21.5024741340531,285,171,64,285,34.9693251533742,7.85276073619632,42.4722528982925,43.6666666666667,72.0666666666667,28.4,-1.19441376837415,High care-demand household intensity
E01003453,Merton 023E,Merton,Outer London,1836,662,4,19.3899782135076,237,143,50,237,35.8006042296073,7.55287009063444,41.8298327189172,42.6,67.7,25.1,-0.770167281082841,High care-demand household intensity
E01003454,Merton 003B,Merton,Outer London,1362,575,10,16.3729809104258,154,126,20,154,26.7826086956522,3.47826086956522,28.6208319124481,41.2,67.4666666666667,26.2666666666667,-12.5791680875519,Low care-demand household intensity
E01003455,Merton 005E,Merton,Outer London,1670,747,8,17.5449101796407,193,144,34,193,25.8366800535475,4.55153949129853,29.4679948518579,35,64.3,29.3,-5.5320051481421,Low care-demand household intensity
E01003456,Merton 003C,Merton,Outer London,1602,666,7,15.41822721598,166,131,21,166,24.9249249249249,3.15315315315315,26.2458508175023,53.6666666666667,74.8333333333333,21.1666666666667,-27.4208158491643,Low care-demand household intensity
