LSOA21CD,LSOA21NM,population_total,children_pct,older_adults_pct,IMD_Source,borough_name,london_ring,caregiver_household_intensity,care_need_score,care_walk_index,care_transit_index,children_walk_index,older_walk_index,imd_status
E01002836,Kensington and Chelsea 016D,1309,13.3689839572193,11.6119174942704,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.090395480226,18.8118975697309,62.1333333333334,81.0666666666667,61.6,59.1333333333333,Matched IMD
E01002837,Kensington and Chelsea 016E,1046,15.4875717017208,13.8623326959847,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,20.5702647657841,23.0936694528818,50.9333333333333,75.4666666666667,51.0666666666667,47.4666666666667,Matched IMD
E01002839,Kensington and Chelsea 013C,1540,7.72727272727273,9.67532467532468,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,10.8644859813084,8.62877791589123,60.8,80.6666666666667,55.0666666666667,58.8,Matched IMD
E01002840,Kensington and Chelsea 021A,1046,15.9655831739962,23.5181644359465,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,20.2979515828678,28.7164246188119,56.9333333333333,76.3333333333333,65.4666666666667,64.0666666666667,Matched IMD
E01002841,Kensington and Chelsea 021B,1216,13.4046052631579,14.5559210526316,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,18.4210526315789,21.0048905000268,57.2,77.5333333333333,67.6,63.3333333333334,Matched IMD
E01002842,Kensington and Chelsea 021C,1011,17.3095944609298,18.595450049456,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,27.431421446384,36.3490665697464,53.9333333333333,74.3,66.2666666666667,58.2,Matched IMD
E01002843,Kensington and Chelsea 021D,1295,15.1351351351351,18.6100386100386,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,21.2361331220285,28.5085667096055,63.0666666666667,81.5333333333333,73.0666666666667,75.1333333333334,Matched IMD
E01002844,Kensington and Chelsea 019A,1149,12.1845082680592,21.0617928633594,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,15.7980456026059,15.211876320817,42.2,68.9666666666667,49.4666666666667,48.0666666666667,Matched IMD
E01002845,Kensington and Chelsea 019B,1173,13.2139812446718,16.6240409207161,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,15.6606851549755,17.7191913204284,56.7333333333333,75.9,66.1333333333333,58.4666666666667,Matched IMD
E01002846,Kensington and Chelsea 017A,1288,6.98757763975155,9.62732919254658,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,9.63687150837989,10.8039862207354,58.4666666666667,78.2333333333333,58.8,54.3333333333333,Matched IMD
E01002847,Kensington and Chelsea 015B,1393,10.4091888011486,9.04522613065327,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,12.4301675977654,11.957546163899,78.0666666666667,89.8333333333333,70.4,70.3333333333334,Matched IMD
E01002848,Kensington and Chelsea 015C,1251,10.4716227018385,10.7913669064748,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,13.3802816901408,14.3530538772919,50.7333333333333,74.8333333333333,44.2666666666667,45.2666666666667,Matched IMD
E01002849,Kensington and Chelsea 017B,1540,16.6883116883117,11.6233766233766,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,22.192151556157,24.5163802444804,71.3333333333334,85.6666666666667,69.4666666666667,68.7333333333334,Matched IMD
E01002850,Kensington and Chelsea 013D,1407,11.2295664534471,8.03127221037669,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,15.2866242038217,15.85494493653,70.4666666666667,85.5,61.3333333333333,67.2666666666667,Matched IMD
E01002851,Kensington and Chelsea 015D,1338,7.99701046337818,19.0582959641256,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,9.20554854981084,9.58893731858869,61.9333333333333,80.9666666666667,60.2666666666667,56.1333333333333,Matched IMD
E01002852,Kensington and Chelsea 001A,2213,15.1378219611387,9.44419340262088,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,27.1005917159763,36.7084593270978,18,50.5333333333333,14.1333333333333,11.2666666666667,Matched IMD
E01002853,Kensington and Chelsea 001B,1429,11.7564730580826,11.3365990202939,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,20.2380952380952,24.5860416572711,55.9333333333333,78.5,66,61.4666666666667,Matched IMD
E01002854,Kensington and Chelsea 001C,1103,17.4070716228468,14.41523118767,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,29.5010845986985,39.4204014082544,66.1333333333333,81.4666666666667,63.7333333333334,69.3333333333333,Matched IMD
E01002855,Kensington and Chelsea 001D,1593,14.2498430634024,15.819209039548,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,20.1936376210235,26.6305512979748,58.8666666666667,79.4333333333333,63.3333333333334,63.4666666666667,Matched IMD
E01002856,Kensington and Chelsea 004E,1432,11.1033519553073,11.8016759776536,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,14.3229166666667,17.534529544939,69.2,84.6,68.6666666666667,72.3333333333333,Matched IMD
E01002857,Kensington and Chelsea 001E,1377,15.5410312273057,11.1837327523602,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,25.8992805755396,35.4493435629711,69,83.3,75.8666666666667,78.2,Matched IMD
E01002858,Kensington and Chelsea 014C,1323,13.2275132275132,16.7044595616024,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.6838810641628,21.0109322441501,65.6666666666667,82.8333333333333,69.8666666666667,66.6,Matched IMD
E01002859,Kensington and Chelsea 012C,1250,11.36,14.64,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,16.6414523449319,17.9732948349897,61.8,81.7,62.2666666666667,58.7333333333334,Matched IMD
E01002860,Kensington and Chelsea 012D,1144,16.4335664335664,15.2972027972028,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.8230088495575,21.9233837711997,44.2,72.1,47.2,41.5333333333333,Matched IMD
E01002861,Kensington and Chelsea 014D,1258,18.2034976152623,14.6263910969793,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,23.5081374321881,26.3485436789203,60.9333333333333,80.4666666666667,61.4666666666667,63.6,Matched IMD
E01002862,Kensington and Chelsea 014E,1092,6.04395604395604,19.5054945054945,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,7.14285714285714,5.58382836827065,59,79.5,64,64.8,Matched IMD
E01002863,Kensington and Chelsea 012E,1117,13.6974037600716,17.8155774395703,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.8198198198198,21.3256590325368,55.6666666666667,77.8333333333333,57.7333333333333,54.2,Matched IMD
E01002864,Kensington and Chelsea 009A,1480,21.1486486486487,14.9324324324324,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,36.7231638418079,40.0945048294887,34.2,66.0333333333334,39.6,37.2666666666667,Matched IMD
E01002865,Kensington and Chelsea 011E,1448,16.6436464088398,11.8093922651934,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,28.4191829484902,31.1020597228701,62.5333333333333,80.4666666666667,59.8666666666667,66.2666666666667,Matched IMD
E01002866,Kensington and Chelsea 009B,1830,12.1857923497268,9.89071038251366,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,23.407022106632,25.3889680778299,35.6666666666667,65.8333333333333,33.7333333333333,27.7333333333333,Matched IMD
E01002867,Kensington and Chelsea 009C,1674,10.8721624850657,12.8434886499403,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,18.865598027127,21.4715028314684,66.2,81.3,63.4666666666667,66.8,Matched IMD
E01002868,Kensington and Chelsea 009D,1354,21.5657311669129,16.9128508124077,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,31.0018903591682,34.3318219025325,35.2,65.9,41.3333333333333,39.6,Matched IMD
E01002869,Kensington and Chelsea 009E,1740,20.8620689655172,11.4942528735632,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,25.9012016021362,31.291906467435,53.3333333333333,75.2666666666667,53.2,47,Matched IMD
E01002870,Kensington and Chelsea 005A,1594,13.237139272271,14.8682559598494,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.7122302158273,27.0478107623444,47.9333333333333,72.5666666666667,48.6666666666667,41.2666666666667,Matched IMD
E01002871,Kensington and Chelsea 007B,1468,16.2806539509537,14.0326975476839,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,25.0388802488336,26.8833742685687,58.3333333333333,78.4666666666667,58.4,65.7333333333333,Matched IMD
E01002872,Kensington and Chelsea 005B,1347,15.887156644395,22.1232368225687,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,21.3740458015267,27.4664048148172,48.8666666666667,72.0333333333333,58.6666666666667,50,Matched IMD
E01002873,Kensington and Chelsea 007C,1362,11.086637298091,15.8590308370044,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.2256097560976,17.7565337198003,56.6666666666667,76.5333333333334,62,53.2,Matched IMD
E01002874,Kensington and Chelsea 007D,1135,14.625550660793,11.1894273127753,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.717206132879,21.6806340501844,58.7333333333333,78.3666666666667,59.0666666666667,55.8,Matched IMD
E01002875,Kensington and Chelsea 007E,1260,15.2380952380952,17.5396825396825,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.5164075993092,21.1769988494889,49.2666666666667,73.0333333333334,46.6666666666667,46.0666666666667,Matched IMD
E01002876,Kensington and Chelsea 003A,1831,20.4806116876024,19.3883123975969,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,32.1789321789322,36.951074946872,36.7333333333333,65.0333333333334,47.6,45.9333333333333,Matched IMD
E01002877,Kensington and Chelsea 003B,2187,20.0274348422497,9.09922267946959,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,36.6013071895425,48.1873627985728,43.1333333333333,70.8666666666667,50.9333333333333,35,Matched IMD
E01002878,Kensington and Chelsea 003C,1446,10.5809128630705,14.3153526970954,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.2413793103448,18.8003358405652,57.6,78.9333333333333,61.3333333333334,56.8666666666667,Matched IMD
E01002879,Kensington and Chelsea 005C,1946,18.6022610483042,13.5662898252826,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,32.9545454545455,40.1285079413163,51,74.1,55.3333333333333,44.8666666666667,Matched IMD
E01002880,Kensington and Chelsea 005D,1145,17.9912663755459,12.0524017467249,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,26.8131868131868,36.7049922052462,45.6,75.7666666666667,47.3333333333333,29.9333333333333,Matched IMD
E01002881,Kensington and Chelsea 005E,1362,18.208516886931,11.7474302496329,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,31.5891472868217,40.564915355868,47.5333333333333,71.7666666666667,52.5333333333333,38,Matched IMD
E01002882,Kensington and Chelsea 006A,1046,16.1567877629063,18.1644359464627,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.9288256227758,24.3682584229494,46.5333333333333,71.6666666666667,45.3333333333333,45.0666666666667,Matched IMD
E01002883,Kensington and Chelsea 006B,1475,14.8474576271186,16.4067796610169,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,21.8989280245023,24.3699426900225,61.2,80.0666666666667,53.6,57.6,Matched IMD
E01002884,Kensington and Chelsea 006C,1385,7.65342960288809,14.3682310469314,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,12.6475548060708,11.1761936003107,67.3333333333333,83.3333333333333,61.6,61.8666666666667,Matched IMD
E01002885,Kensington and Chelsea 006D,1318,9.48406676783005,9.63581183611533,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,12.7950310559006,13.6935953065267,61.7333333333333,79.8666666666667,57.2,50.5333333333333,Matched IMD
E01002886,Kensington and Chelsea 006E,1320,15.1515151515152,16.4393939393939,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.9910044977511,19.6254160123443,61.9333333333333,79.5666666666667,65.0666666666667,63.8666666666667,Matched IMD
E01002887,Kensington and Chelsea 010A,1043,11.313518696069,10.738255033557,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,13.1294964028777,12.6657307588506,66.9333333333333,83.7333333333334,57.7333333333333,63.2,Matched IMD
E01002888,Kensington and Chelsea 013E,1563,9.85284708893154,8.57325655790147,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,12.2128174123337,11.7166783073522,50,74.2,37.8666666666667,46.1333333333333,Matched IMD
E01002889,Kensington and Chelsea 010B,1562,10.179257362356,8.7708066581306,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.1150442477876,18.9187871255244,65,81.5,65.6,65.4666666666667,Matched IMD
E01002890,Kensington and Chelsea 010C,1398,20.8869814020029,18.3118741058655,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,31.3829787234043,34.8369373082774,51.0666666666667,75.5333333333333,58,49.7333333333333,Matched IMD
E01002891,Kensington and Chelsea 010D,1184,11.8243243243243,13.1756756756757,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.2043010752688,17.6212109383354,36.7333333333333,68.3,34.2666666666667,33.2666666666667,Matched IMD
E01002892,Kensington and Chelsea 010E,1293,15.0038669760248,11.523588553751,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.8127925117005,23.374524802876,57.4666666666667,76.8,56.9333333333333,48.8,Matched IMD
E01002893,Kensington and Chelsea 017C,1576,10.4695431472081,12.9441624365482,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,12.707182320442,14.235054000503,46.8,73.4,51.3333333333334,55.7333333333333,Matched IMD
E01002894,Kensington and Chelsea 017D,1317,11.5413819286257,8.8078967350038,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,14.2201834862385,14.2242215072816,61.6666666666667,80.6333333333333,63.7333333333334,70.2666666666667,Matched IMD
E01002896,Kensington and Chelsea 020C,1586,13.4300126103405,9.77301387137453,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,20.6896551724138,21.9559553935501,51.7333333333333,75.8666666666667,59.0666666666667,58.6666666666667,Matched IMD
E01002897,Kensington and Chelsea 020D,1494,11.1780455153949,10.5087014725569,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,18.6513629842181,19.5297973301222,43.8,74.0333333333334,43.7333333333333,50.2,Matched IMD
E01002898,Kensington and Chelsea 017E,1668,16.0071942446043,11.4508393285372,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,35.1632047477745,36.0787461112074,56.5333333333333,77.6666666666667,68.1333333333333,57.9333333333334,Matched IMD
E01002899,Kensington and Chelsea 018A,1245,13.2530120481928,20,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.6100628930818,20.9851721887603,64.2,82.6333333333333,77.3333333333333,73.7333333333333,Matched IMD
E01002900,Kensington and Chelsea 018B,1688,8.29383886255924,26.5402843601896,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,16.3444639718805,15.2565574698736,45.9333333333333,72.9666666666667,55.6,42.8666666666667,Matched IMD
E01002901,Kensington and Chelsea 018C,1042,7.96545105566219,44.9136276391555,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,13.013698630137,11.3375515022859,27.0666666666667,58.5333333333333,35.0666666666667,21.7333333333333,Matched IMD
E01002902,Kensington and Chelsea 018D,1226,11.0114192495922,20.8809135399674,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,14.0252454417952,15.9913453765698,65.5333333333333,83.3666666666667,69.2,63.8,Matched IMD
E01002903,Kensington and Chelsea 018E,1278,15.1799687010955,17.9968701095462,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,24.5149911816579,27.0290949087291,52.6,77.3666666666667,53.2,60.2666666666667,Matched IMD
E01002904,Kensington and Chelsea 002A,1296,18.75,11.5740740740741,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,31.7907444668008,45.6071301687866,27.8,58.1666666666667,34.9333333333333,34.4,Matched IMD
E01002905,Kensington and Chelsea 002B,1673,16.1386730424387,12.910938433951,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,28.4178187403994,36.0603528073517,44.8,73.9666666666667,56.1333333333333,47.0666666666667,Matched IMD
E01002906,Kensington and Chelsea 002C,1753,15.2310325156874,16.3719338277239,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,29.2569659442724,36.704263296554,44.7333333333333,70.8333333333333,56.5333333333333,51.3333333333333,Matched IMD
E01002907,Kensington and Chelsea 002D,1287,24.009324009324,12.5097125097125,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,39.6887159533074,60.4295985782125,26.7333333333333,57.6333333333334,31.3333333333333,34.5333333333333,Matched IMD
E01002908,Kensington and Chelsea 003D,1394,16.7144906743185,14.8493543758967,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,26.9949066213922,33.1114876331956,41.7333333333333,68.2333333333333,48.4,53.6666666666667,Matched IMD
E01002909,Kensington and Chelsea 003E,2137,14.5531118390267,12.400561534862,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,17.8256611165524,21.5242188906621,50.5333333333333,75.2666666666667,56.8,50.8666666666667,Matched IMD
E01002910,Kensington and Chelsea 019C,1370,13.7956204379562,18.7591240875912,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,18.1102362204724,19.4940073370932,45.3333333333333,73.2,47.3333333333333,47.3333333333333,Matched IMD
E01002911,Kensington and Chelsea 019D,1285,16.3424124513619,15.7198443579767,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,23.2323232323232,26.4859256060962,58.4,78.1333333333333,62,60.8666666666667,Matched IMD
E01002912,Kensington and Chelsea 020E,1480,10.6756756756757,17.7027027027027,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,16.398243045388,19.194428328344,61.2,81.6666666666667,64,60.8666666666667,Matched IMD
E01002913,Kensington and Chelsea 021E,1762,15.3802497162316,10.8967082860386,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,22.6044226044226,26.7422903153527,56.4666666666667,78.2333333333333,59.6,68.4666666666667,Matched IMD
E01002914,Kensington and Chelsea 019E,1195,15.2301255230126,19.2468619246862,direct_2011_lsoa_code,Kensington and Chelsea,Inner London,19.5804195804196,21.6089062839044,61.3333333333333,80.6666666666667,70.5333333333334,65.0666666666667,Matched IMD
E01002915,Kingston upon Thames 014A,1390,18.8489208633094,22.3021582733813,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.1614906832298,37.3926205890953,23.9333333333333,48.9666666666667,25.4666666666667,30.6,Matched IMD
E01002916,Kingston upon Thames 014B,1481,19.9189736664416,19.5138419986496,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.3977485928705,38.2583820811699,30.2666666666667,56.3333333333333,37.4666666666667,35.0666666666667,Matched IMD
E01002917,Kingston upon Thames 014C,1430,19.6503496503497,21.5384615384615,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.3737373737374,37.7900911603275,23.6666666666667,49.7333333333333,28.4,17.5333333333333,Matched IMD
E01002918,Kingston upon Thames 017A,1797,22.3149693934335,11.1853088480801,direct_2011_lsoa_code,Kingston upon Thames,Outer London,40.7224958949097,48.6058679237333,1.2,17.1333333333333,0.666666666666667,0.933333333333333,Matched IMD
E01002919,Kingston upon Thames 017B,1990,19.4472361809045,11.9095477386935,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.4968632371393,39.2787391607874,3.6,31.6,2,2.8,Matched IMD
E01002920,Kingston upon Thames 014D,1593,21.3433772755807,18.5185185185185,direct_2011_lsoa_code,Kingston upon Thames,Outer London,38.3304940374787,40.9930622490315,25.1333333333333,43.5666666666667,32.6666666666667,27.4,Matched IMD
E01002921,Kingston upon Thames 011A,1727,13.0862767805443,10.3647944412276,direct_2011_lsoa_code,Kingston upon Thames,Outer London,18.7637969094923,20.5629476431167,28.6,55.1666666666667,29.2,28.8,Matched IMD
E01002922,Kingston upon Thames 010A,1642,18.1485992691839,20.2192448233861,direct_2011_lsoa_code,Kingston upon Thames,Outer London,27.0194986072423,29.0150602503837,22.8,47.2666666666667,28,19.8666666666667,Matched IMD
E01002923,Kingston upon Thames 013A,1671,13.7642130460802,16.9359664871335,direct_2011_lsoa_code,Kingston upon Thames,Outer London,17.852975495916,23.0165371744727,37.0666666666667,59.6,43.0666666666667,41.6,Matched IMD
E01002924,Kingston upon Thames 014E,1545,20.1294498381877,21.5533980582524,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.3963963963964,35.905562118562,23.2666666666667,43.4666666666667,26.6666666666667,23.5333333333333,Matched IMD
E01002925,Kingston upon Thames 013B,1570,13.8216560509554,10.0636942675159,direct_2011_lsoa_code,Kingston upon Thames,Outer London,20.5289672544081,23.0943868713348,42.4666666666667,62.1666666666667,49.6,40.8666666666667,Matched IMD
E01002926,Kingston upon Thames 010B,1604,23.1296758104738,14.4638403990025,direct_2011_lsoa_code,Kingston upon Thames,Outer London,40,43.5525732183755,15.8666666666667,35.7666666666667,11.3333333333333,15.3333333333333,Matched IMD
E01002927,Kingston upon Thames 008A,1681,18.6198691255205,17.5490779298037,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.6875,38.8949909059036,29.2,52.1333333333334,25.2,24.8,Matched IMD
E01002928,Kingston upon Thames 008B,1940,19.4845360824742,15.7731958762887,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.7493261455526,38.0739834854189,33.4666666666667,56.7333333333333,33.2,28.6666666666667,Matched IMD
E01002929,Kingston upon Thames 007A,1698,19.8468786808009,19.0223792697291,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.5925925925926,34.9141940134541,14.8,46.6,18.9333333333333,16.4666666666667,Matched IMD
E01002930,Kingston upon Thames 007B,1968,19.0040650406504,12.4491869918699,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.4528301886792,38.4148596648275,37.6,60.4,34.4,36.4,Matched IMD
E01002931,Kingston upon Thames 007C,2014,23.9324726911619,13.2571996027805,direct_2011_lsoa_code,Kingston upon Thames,Outer London,42.0833333333333,47.1572723087354,42.2666666666667,61.3333333333333,50.9333333333333,43,Matched IMD
E01002932,Kingston upon Thames 006A,2045,20.9779951100245,8.99755501222494,direct_2011_lsoa_code,Kingston upon Thames,Outer London,39.7341211225997,52.5520702166512,28.8666666666667,51.4333333333333,31.2,21,Matched IMD
E01002933,Kingston upon Thames 004A,2035,23.4889434889435,11.4496314496314,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.0828182941904,44.8196450358608,40.2,58.1,55.3333333333333,37.4,Matched IMD
E01002934,Kingston upon Thames 004B,1899,26.3823064770932,10.6898367561875,direct_2011_lsoa_code,Kingston upon Thames,Outer London,48.4848484848485,52.4776128673254,24.8,47.3,28.6666666666667,19.7333333333333,Matched IMD
E01002935,Kingston upon Thames 003A,1902,20.5047318611987,9.51629863301788,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.0987654320988,37.4995886229129,52.4,68.2,55.7333333333333,56.3333333333333,Matched IMD
E01002937,Kingston upon Thames 004D,1825,26.027397260274,9.04109589041096,direct_2011_lsoa_code,Kingston upon Thames,Outer London,46.5960665658094,51.4444392086469,35.4666666666667,59.3333333333333,40.1333333333333,41,Matched IMD
E01002938,Kingston upon Thames 003B,2000,24.9,13.4,direct_2011_lsoa_code,Kingston upon Thames,Outer London,41.4540816326531,47.1828264214334,26.1333333333333,52.8666666666667,33.3333333333333,20.2666666666667,Matched IMD
E01002939,Kingston upon Thames 018A,1647,21.1900425015179,11.9611414693382,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.7295492487479,45.9827554671112,29.2,50.1,30.2666666666667,40.1333333333333,Matched IMD
E01002940,Kingston upon Thames 020A,1673,19.3066347878063,16.7961745367603,direct_2011_lsoa_code,Kingston upon Thames,Outer London,35.1791530944625,39.5797211314188,25.6666666666667,53.3333333333333,18.9333333333333,29.0666666666667,Matched IMD
E01002941,Kingston upon Thames 018B,1652,19.0072639225182,18.6440677966102,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.0813771517997,36.26147629719,3.6,31.8666666666667,2,2.8,Matched IMD
E01002942,Kingston upon Thames 018C,1399,19.7283774124375,18.9421015010722,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.5216572504708,36.1087110355102,29.8,52.4,30.9333333333333,43.6666666666667,Matched IMD
E01002943,Kingston upon Thames 020B,1477,21.3270142180095,15.2335815842925,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.4509803921569,44.2871965048621,21.4666666666667,42.4,28.6666666666667,15.3333333333333,Matched IMD
E01002944,Kingston upon Thames 019A,1333,21.1552888222056,13.6534133533383,direct_2011_lsoa_code,Kingston upon Thames,Outer London,35.2830188679245,43.7637791014573,19.6,43.7333333333333,22.6666666666667,11.4666666666667,Matched IMD
E01002945,Kingston upon Thames 019B,1573,19.3261284170375,14.3674507310871,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.75,38.9164386957567,22.2,46.7333333333333,18,20.6,Matched IMD
E01002946,Kingston upon Thames 019C,1508,18.501326259947,17.7718832891247,direct_2011_lsoa_code,Kingston upon Thames,Outer London,29.4701986754967,32.4528309705542,16,42.3333333333333,14.6666666666667,10.1333333333333,Matched IMD
E01002947,Kingston upon Thames 019D,1647,19.4292653309047,15.9077109896782,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.1335504885993,41.6239226256757,25.4,47.2333333333333,28.6666666666667,20.4666666666667,Matched IMD
E01002948,Kingston upon Thames 020C,2214,18.970189701897,14.4083107497742,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.7985347985348,39.8159213655848,16.8,28.2,9.33333333333333,13.0666666666667,Matched IMD
E01002949,Kingston upon Thames 020D,1849,19.9026500811249,15.0892374256355,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.3768115942029,40.5385052290458,45.8666666666667,62.4666666666667,45.3333333333333,40.0666666666667,Matched IMD
E01002950,Kingston upon Thames 020E,1651,20.7147183525136,16.7777104784979,direct_2011_lsoa_code,Kingston upon Thames,Outer London,30.9423347398031,38.9653111404014,8,33.0333333333333,7.33333333333333,5.06666666666667,Matched IMD
E01002951,Kingston upon Thames 003C,1501,23.5842771485676,16.1892071952032,direct_2011_lsoa_code,Kingston upon Thames,Outer London,39.8954703832753,44.9024931394518,24.5333333333333,52.7333333333333,31.3333333333333,19.6666666666667,Matched IMD
E01002952,Kingston upon Thames 002A,1393,17.9468772433597,24.1923905240488,direct_2011_lsoa_code,Kingston upon Thames,Outer London,31.0126582278481,31.2126111510731,12,33.6333333333333,15.3333333333333,5.86666666666667,Matched IMD
E01002953,Kingston upon Thames 002B,1333,16.1290322580645,23.4058514628657,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.7155963302752,34.8040370366963,16.4,39.6333333333333,9.86666666666667,14.6,Matched IMD
E01002954,Kingston upon Thames 003D,1371,18.0889861415026,18.7454412837345,direct_2011_lsoa_code,Kingston upon Thames,Outer London,29.0476190476191,37.0955044916299,33.7333333333333,61.2666666666667,34.6666666666667,38.9333333333333,Matched IMD
E01002955,Kingston upon Thames 002C,1504,16.6223404255319,17.0877659574468,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.8922495274102,36.3012928974668,25.7333333333333,54.2666666666667,27.3333333333333,22.2666666666667,Matched IMD
E01002956,Kingston upon Thames 002D,1391,16.2473040977714,22.7893601725377,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.1065759637188,35.204234002102,19.4,39.7333333333333,18,12.2,Matched IMD
E01002957,Kingston upon Thames 003E,1590,20.188679245283,9.24528301886792,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.3636363636364,49.4531420664058,25.2666666666667,53.5,26.4,19.9333333333333,Matched IMD
E01002958,Kingston upon Thames 008C,1740,23.448275862069,12.7011494252874,direct_2011_lsoa_code,Kingston upon Thames,Outer London,40.1840490797546,43.5629659827983,24,50.0666666666667,40,17.6,Matched IMD
